Area,Production,Rainfall,Season,Temperature,Crop,Nitrogen(kg/ha),ElectricalConductivity(ds/m),pH
293746.0,365872.0,14.79025,Rabi,19.52075,Rapeseed &Mustard,293.0,4.5,6.4
2101.0,533.0,29.76525,Rabi,20.18425,Rapeseed &Mustard,328.0,2.5,5.3
2025.0,1065.0,20.1655,Rabi,21.1425,Rapeseed &Mustard,433.0,2.3,6.4
198.0,2767.0,16.09025,Rabi,20.7805,Onion,460.0,5.0,5.8
1315.0,177.0,120.17433333333332,Kharif,27.36566666666667,Sesamum,332.0,4.0,6.1
222.0,136.0,212.218,Summer,29.346,Moong(Green Gram),482.0,1.1,5.5
21991.0,10856.0,213.2333333333333,Kharif,27.03833333333334,Arhar/Tur,391.0,4.9,5.2
2695.0,3005.0,19.542,Rabi,20.393,Maize,468.0,1.7,5.7
4388.0,2822.0,3.173,Rabi,21.80575,Rapeseed &Mustard,240.0,5.3,6.2
171.0,804.0,128.1757466242284,Whole Year,27.58162982253086,Onion,351.0,5.4,5.9
19129.0,15245.0,178.512,Kharif,26.901,Groundnut,306.0,3.7,7.0
214.0,118.0,266.9683961815156,Whole Year,26.345876578569523,Dry chillies,282.0,1.5,7.1
83.0,161.0,163.7859522698281,Whole Year,20.95596921763968,Dry chillies,421.0,4.5,6.8
24813.0,32963.0,211.4633333333333,Kharif,25.06966666666667,Maize,369.0,1.2,6.4
8.0,4.0,51.5615,Rabi,20.711,Gram,335.0,4.1,5.8
423.0,506.0,18.8425,Rabi,18.9995,Gram,214.0,3.9,7.1
13000.0,730000.0,62.26649999999999,Whole Year,25.11816666666666,Sugarcane,290.0,3.2,6.1
185.0,23.0,158.9523333333333,Kharif,28.51466666666667,Sesamum,245.0,2.0,6.0
83000.0,271000.0,88.22899999999998,Kharif,28.375,Rice,404.0,2.7,6.8
656.0,589.0,39.4155,Rabi,24.6885,Groundnut,496.0,4.8,6.0
18316.0,23716.0,3.7055,Rabi,22.98625,Rapeseed &Mustard,281.0,5.5,5.9
331.0,7467.0,10.02275,Rabi,21.87575,Onion,458.0,3.3,5.0
200.0,100.0,57.75833333333333,Kharif,28.246,Moong(Green Gram),407.0,1.6,7.5
128.0,632.0,239.78466666666668,Kharif,24.47266666666667,Potato,337.0,5.3,7.0
11217.0,204407.0,11.956,Rabi,20.62625,Potato,204.0,4.3,5.0
1.0,0.0,32.90161231674383,Whole Year,26.708874473540373,Potato,470.0,3.0,7.0
108473.0,266267.0,172.502,Kharif,27.29666666666667,Rice,268.0,1.2,6.8
1279.0,118.0,69.90525,Rabi,25.48875,Sesamum,317.0,1.3,6.5
3062.0,1519.0,137.2903333333333,Kharif,26.08933333333333,Urad,279.0,1.8,5.6
2246.0,653.0,172.583,Kharif,24.093000000000004,Urad,286.0,4.9,5.2
8227.0,6116.0,137.38666666666668,Kharif,27.11066666666666,Arhar/Tur,243.0,2.4,7.1
186987.0,461762.0,131.4126666666667,Kharif,28.08666666666667,Rice,200.0,1.6,5.1
310.0,392.0,32.084999999999994,Rabi,17.61725,Wheat,309.0,1.1,5.3
97.0,745.0,104.04051210421758,Whole Year,25.04717429865666,Potato,249.0,4.4,7.3
229.0,332.0,29.645,Rabi,20.3755,Gram,235.0,5.0,6.1
19.0,19.0,62.015,Rabi,22.40175,Gram,464.0,2.8,7.0
39052.0,45650.0,4.212249999999999,Rabi,20.384,Rapeseed &Mustard,202.0,4.5,6.6
350.0,15388.0,87.93429343492797,Whole Year,26.82362645479681,Sugarcane,500.0,1.9,6.7
125.0,4.0,261.06474999999995,Summer,28.58525,Urad,419.0,4.4,7.2
2961.0,3618.0,176.96733333333339,Kharif,28.00966666666666,Arhar/Tur,308.0,4.5,7.0
2699.0,852.0,30.00825,Rabi,20.78975,Rapeseed &Mustard,479.0,4.6,7.0
810.0,422.0,67.81224999999999,Rabi,20.54075,Moong(Green Gram),480.0,3.8,5.1
1100.0,1500.0,63.543,Kharif,30.81900000000001,Maize,338.0,5.2,7.2
4825.0,1206.0,212.78425,Summer,30.2865,Moong(Green Gram),230.0,2.1,7.1
74.0,22.0,141.375,Kharif,26.41166666666667,Moong(Green Gram),442.0,3.8,6.7
2213.0,225014.0,70.12854871116188,Whole Year,31.8971806445826,Sugarcane,491.0,2.2,5.8
82.0,43.0,34.92775,Rabi,25.3315,Moong(Green Gram),436.0,1.2,5.4
7.0,74.0,490.2815,Summer,25.9055,Potato,446.0,4.0,6.7
10432.0,20322.0,122.15933333333332,Kharif,28.34466666666667,Maize,242.0,2.4,5.6
169000.0,773000.0,4.435,Rabi,19.624,Wheat,491.0,4.9,5.6
3383.0,978.0,136.654,Kharif,27.09466666666667,Arhar/Tur,418.0,1.5,5.3
1.0,3.8,119.0353611801001,Whole Year,28.38221595594618,Sugarcane,466.0,2.1,5.7
7330.0,9602.0,73.59224999999998,Rabi,22.74675,Groundnut,377.0,5.6,5.9
726.85,564.04,25.41775,Rabi,20.59075,Rapeseed &Mustard,296.0,2.7,6.1
2000.0,1000.0,243.1003333333333,Kharif,28.73366666666667,Urad,207.0,4.0,6.4
8.0,5.0,172.048,Summer,30.169,Urad,298.0,2.0,5.3
1179.0,793.0,91.71191148947815,Whole Year,27.31014081720787,Dry chillies,223.0,4.4,5.5
59000.0,241000.0,82.00399999999998,Kharif,29.139,Rice,343.0,2.9,7.4
125.0,77012.30591908224,3.61375,Rabi,18.63,Gram,331.0,3.2,6.0
70.0,502.0,16.81475,Rabi,18.30575,Onion,497.0,3.8,5.8
15100.0,9600.0,75.06666666666666,Kharif,27.239,Jowar,250.0,4.4,6.2
800.0,1400.0,258.7456666666666,Kharif,25.45033333333333,Groundnut,233.0,4.5,6.4
800.0,500.0,97.24866666666668,Kharif,29.27133333333333,Moong(Green Gram),482.0,1.5,6.0
2900.0,1600.0,101.1393333333333,Kharif,26.28033333333333,Arhar/Tur,340.0,4.1,7.0
494.0,679.0,163.0703333333334,Kharif,27.996,Jowar,325.0,3.7,7.1
28414.0,77629.0,224.3623333333333,Kharif,24.996,Maize,460.0,1.7,6.7
14658.0,258479.0,16.93475,Rabi,21.15975,Potato,271.0,4.0,6.1
6.0,13.0,50.28766666666667,Kharif,28.677,Groundnut,497.0,3.5,5.2
300700.0,94300.0,141.4333333333333,Kharif,22.43333333333333,Groundnut,246.0,4.3,7.4
955.0,607.0,119.24,Kharif,25.185,Arhar/Tur,269.0,3.5,5.3
180.0,220.0,226.545,Kharif,21.61633333333333,Groundnut,297.0,2.8,7.2
40.0,22.0,66.68625000000002,Rabi,20.5265,Gram,251.0,4.9,6.7
159.0,25.0,118.5326666666667,Kharif,24.718000000000004,Rapeseed &Mustard,390.0,4.4,5.8
1694.0,3357.0,23.37475,Rabi,20.92025,Maize,263.0,1.7,5.6
4173.0,8167.0,209.22,Kharif,28.369,Maize,428.0,4.1,6.5
25300.0,64800.0,14.461,Rabi,23.62675,Wheat,238.0,4.3,5.0
83408.0,62759.0,115.32566666666668,Kharif,28.37066666666666,Groundnut,394.0,3.0,5.9
118438.0,176170.0,135.88,Kharif,28.47966666666667,Rice,333.0,1.4,7.0
4736.0,20692.0,33.42975000000001,Rabi,25.81875,Maize,239.0,2.4,5.1
13953.0,12578.0,12.1195,Winter,19.3015,Rice,433.0,3.0,7.0
13600.0,3500.0,110.9833333333333,Kharif,26.43566666666667,Sesamum,483.0,1.3,6.1
63367.0,127641.0,18.059,Rabi,19.2475,Wheat,266.0,1.2,5.8
20966.0,56210.0,77.81275000000002,Autumn,23.92075,Rice,434.0,5.2,6.8
212.0,1695.0,27.32490856481482,Whole Year,28.34766435185185,Onion,225.0,4.7,7.2
908.0,2580.0,142.64766666666668,Kharif,26.6,Maize,425.0,5.3,7.5
4200.0,2100.0,31.40966666666667,Kharif,29.077,Moong(Green Gram),475.0,3.6,5.3
197.0,512.0,103.904,Kharif,28.345,Maize,399.0,1.4,6.5
1812.0,1850.0,48.93324811921297,Whole Year,28.814396219135798,Dry chillies,239.0,1.9,6.9
1.0,4.0,58.29957957661254,Whole Year,29.20919855078865,Potato,444.0,2.0,6.9
315.0,62.2,244.9003333333334,Kharif,26.95066666666667,Sesamum,274.0,1.8,5.2
2363.0,45275.0,46.2705,Rabi,24.12975,Onion,224.0,2.2,5.2
13776.0,24727.0,411.3335,Summer,28.80875,Rice,279.0,5.2,6.8
1400.0,300.0,9.2805,Rabi,23.84575,Rapeseed &Mustard,450.0,2.5,5.3
311.0,77012.30591908224,137.8013333333334,Kharif,27.077333333333332,Arhar/Tur,289.0,2.1,5.3
6527.0,450000.0,41.99241044688097,Whole Year,26.9977850504269,Sugarcane,360.0,3.6,5.8
92.0,177.0,61.44225000000001,Autumn,24.6905,Maize,209.0,4.6,6.6
8398.0,7822.0,265.1633333333334,Kharif,26.36833333333333,Groundnut,331.0,1.2,6.5
45.0,36.0,100.9583333333333,Kharif,27.85766666666667,Groundnut,428.0,4.2,6.7
2049.0,3899.0,99.35833333333332,Kharif,27.87666666666667,Maize,470.0,2.3,6.4
6203.0,2186.0,115.4816666666667,Kharif,26.566,Urad,312.0,1.4,6.4
3639.0,331582.0,76.09950195411653,Whole Year,30.752193632050556,Sugarcane,306.0,4.4,6.9
45876.0,26501.0,211.4783333333333,Kharif,24.94666666666667,Groundnut,306.0,3.9,6.9
279.0,161.0,91.82859213545376,Whole Year,31.095756275390396,Arhar/Tur,215.0,1.2,5.1
14.0,37.0,104.793,Kharif,29.38033333333334,Groundnut,491.0,1.7,6.7
76994.0,60671.0,11.4395,Rabi,20.84275,Gram,227.0,2.1,6.4
175000.0,631000.0,7.3805,Rabi,19.1735,Wheat,339.0,1.8,7.1
1203.0,623.0,21.544,Rabi,22.0595,Rapeseed &Mustard,394.0,4.5,6.4
1032.0,2168.0,292.37225,Whole Year,20.280666666666672,Onion,276.0,5.5,5.1
134825.0,525413.0,15.3975,Rabi,20.10275,Wheat,371.0,2.8,7.5
23668.0,62010.0,154.5156666666666,Kharif,26.70066666666667,Maize,334.0,5.4,5.3
677.65,5951.0,21.50125,Rabi,19.98575,Potato,223.0,2.1,5.1
23.0,0.0,64.36866666666667,Kharif,27.5,Arhar/Tur,278.0,2.0,7.5
907.0,18882.0,31.40125,Rabi,25.10175,Onion,319.0,5.1,5.9
1034.0,646.5,209.8696666666667,Kharif,27.74866666666667,Jowar,477.0,2.6,6.3
1321.0,1712.0,270.06,Kharif,26.78433333333334,Maize,231.0,1.6,5.1
2670.0,1930.0,44.4515,Rabi,16.3985,Rapeseed &Mustard,316.0,2.8,5.1
176000.0,815000.0,18.89866666666667,Kharif,30.695,Rice,390.0,1.5,6.7
26500.0,17300.0,35.5925,Rabi,24.09925,Gram,399.0,2.5,5.8
1221.19,902.46,28.347,Rabi,19.263,Rapeseed &Mustard,448.0,3.5,7.1
241943.0,116886.0,155.868,Kharif,27.46133333333333,Rice,420.0,3.4,6.5
74200.0,222100.0,75.45675,Rabi,25.34625,Maize,286.0,1.6,5.8
2241.0,2373.0,21.19325,Rabi,20.7865,Rapeseed &Mustard,312.0,2.9,5.9
24.0,264.0,81.445,Rabi,25.0215,Onion,417.0,5.1,6.9
145200.0,125200.0,194.28866666666667,Kharif,27.50766666666667,Rice,212.0,2.1,7.0
153.0,109.0,216.808,Kharif,28.24566666666666,Arhar/Tur,247.0,4.7,6.2
170000.0,854000.0,1.24175,Rabi,19.82375,Wheat,377.0,5.4,5.9
15.0,7.0,1.2825,Rabi,20.22275,Moong(Green Gram),253.0,5.5,7.0
501.0,417.0,257.2356666666666,Kharif,27.670333333333332,Urad,499.0,2.1,5.7
160.0,85.0,158.09867361111108,Whole Year,24.94588194444445,Dry chillies,220.0,1.3,5.9
2550.0,2170.0,110.57697525801659,Whole Year,28.884055830925426,Dry chillies,383.0,3.1,5.1
3076.0,5661.0,293.7966412766262,Whole Year,26.8901620529454,Maize,476.0,1.7,6.5
2700.0,2900.0,138.475,Kharif,29.63300000000001,Arhar/Tur,411.0,3.5,6.6
6690.0,783.0,147.50333333333333,Kharif,28.45066666666667,Urad,220.0,5.4,6.3
654.0,64987.0,119.6834317666934,Whole Year,28.56147612530182,Sugarcane,297.0,4.8,6.8
50136.0,65146.0,22.9755,Rabi,20.6115,Wheat,472.0,5.1,7.1
18.0,77012.30591908224,44.794789394049,Whole Year,27.067127067464753,Sugarcane,361.0,4.2,5.5
2751.0,44.0,5.98925,Winter,24.45325,Moong(Green Gram),303.0,1.1,5.7
80.0,80.0,46.53333333333333,Kharif,30.2,Groundnut,318.0,3.4,6.8
381.0,360.0,205.53025,Autumn,24.95625,Groundnut,446.0,4.4,6.2
21.0,17.0,121.5943333333333,Kharif,26.15933333333334,Groundnut,420.0,1.7,6.3
20016.0,19467.0,78.12774999999998,Autumn,24.2075,Rice,362.0,3.0,6.7
37.0,2095.0,65.30301172511305,Whole Year,28.621142291815143,Sugarcane,449.0,3.4,5.4
11332.0,688000.0,65.70552762381844,Whole Year,26.66104814781278,Sugarcane,386.0,5.7,6.3
850.0,2210.0,209.22076245958615,Whole Year,26.772284673666658,Onion,242.0,2.2,6.2
6600.0,3170.0,15.65175,Rabi,20.947,Moong(Green Gram),310.0,2.0,5.9
800.0,22700.0,7.30475,Rabi,18.84175,Potato,205.0,1.6,7.4
244235.0,842122.0,190.135,Kharif,28.544,Rice,326.0,3.7,5.2
880.0,548.0,217.3398221735281,Whole Year,27.45362432618527,Dry chillies,235.0,1.4,6.6
385.0,4328.0,105.514,Kharif,26.49,Onion,349.0,2.9,6.8
16.0,8.0,7.0539999999999985,Rabi,23.47625,Moong(Green Gram),213.0,1.4,7.1
7161.0,342783.0,112.52,Kharif,28.84666666666666,Sugarcane,284.0,3.8,5.8
1754.0,421.0,8.317499999999999,Winter,23.8585,Urad,297.0,4.0,5.6
195.0,576.0,25.1095,Rabi,20.74725,Maize,274.0,1.6,6.5
107074.0,47049.0,124.078,Kharif,28.41133333333333,Arhar/Tur,423.0,4.7,7.3
104185.0,249943.0,117.0893333333333,Kharif,27.99633333333334,Rice,390.0,2.6,6.8
31732.0,21631.0,11.57125,Rabi,22.4545,Gram,325.0,1.3,7.2
11.0,6.0,63.67775,Summer,33.0575,Moong(Green Gram),280.0,3.8,6.3
25.0,51.0,298.589,Summer,25.0145,Jowar,323.0,5.6,5.2
19744.0,4111.0,198.4483333333333,Kharif,27.37733333333334,Urad,361.0,2.5,6.8
100.0,77012.30591908224,174.827,Kharif,27.19033333333333,Sesamum,336.0,3.6,6.7
432.0,248.0,117.335,Kharif,27.31833333333333,Arhar/Tur,443.0,2.9,6.3
111572.0,86428.0,14.6715,Rabi,19.45425,Gram,293.0,2.8,5.9
3720.0,1398.0,19.21325,Rabi,18.95275,Rapeseed &Mustard,388.0,4.8,6.1
15889.0,127001.0,67.55875,Rabi,25.6115,Maize,407.0,1.7,5.7
188.18,219.79,19.303,Rabi,20.011,Gram,205.0,5.1,5.7
700.0,1600.0,25.443,Rabi,24.0915,Maize,216.0,5.7,5.0
368.0,175.0,97.76061086158256,Whole Year,28.206870243309304,Dry chillies,422.0,4.5,7.4
1886.0,3805.0,130.4606666666667,Kharif,29.25366666666666,Maize,354.0,3.7,5.6
663.0,190.3,6.1045,Winter,22.5175,Rapeseed &Mustard,396.0,4.2,6.6
2.0,40.0,168.46629838404968,Whole Year,27.69730268514553,Potato,366.0,1.5,6.5
184.0,188.0,117.1553333333333,Kharif,28.654,Arhar/Tur,349.0,3.3,6.0
60840.0,71378.0,83.262,Kharif,26.95866666666667,Groundnut,412.0,2.8,6.6
15.0,12.0,151.047,Kharif,26.992,Groundnut,428.0,2.1,5.8
7198.0,270596.0,253.63600057994583,Whole Year,22.61189569440151,Sugarcane,374.0,3.8,6.7
303.0,516.0,200.6405,Summer,27.87025,Groundnut,316.0,4.2,7.3
2434.0,2955.0,19.632,Rabi,21.967,Rapeseed &Mustard,437.0,1.7,6.7
17205.0,31175.0,27.42775,Winter,21.142,Rice,311.0,2.4,6.1
39.0,77012.30591908224,91.79111659733526,Whole Year,31.064656224375558,Onion,361.0,3.5,6.2
2591.0,38925.0,16.31875,Rabi,19.11775,Potato,389.0,5.3,7.0
96.0,80.0,112.7376666666667,Kharif,28.68933333333333,Dry chillies,265.0,2.1,5.8
1.0,1.0,37.549,Rabi,22.5515,Wheat,308.0,4.7,6.9
94557.0,303846.0,19.67925,Rabi,19.96325,Wheat,352.0,1.5,6.8
89089.0,95548.0,6.568,Winter,19.4365,Rice,330.0,4.3,5.9
73143.0,23749.0,114.1816666666667,Kharif,27.17733333333333,Urad,200.0,4.6,7.1
124500.0,122100.0,10.28975,Rabi,23.34525,Wheat,232.0,2.1,5.2
301.0,123.0,66.96866666666666,Kharif,28.15133333333334,Moong(Green Gram),221.0,1.2,6.9
7648.0,3513.0,93.70673268442913,Whole Year,26.979618175370717,Gram,399.0,1.6,7.3
460.0,180.0,177.4063333333334,Kharif,25.89566666666667,Arhar/Tur,364.0,2.2,7.2
50513.0,243000.0,12.17575,Rabi,19.0755,Wheat,492.0,2.7,5.1
32.0,77012.30591908224,12.73075,Rabi,19.33175,Gram,492.0,5.3,5.6
918.0,157.0,182.6073333333333,Kharif,28.98666666666666,Sesamum,410.0,3.1,6.7
264.0,114.0,59.08266666666668,Kharif,27.36233333333334,Urad,339.0,1.8,5.4
34030.0,62400.0,2.204,Winter,23.34725,Rice,342.0,2.7,5.6
234.0,370.0,206.99625,Summer,30.616,Maize,222.0,4.6,6.7
1861.0,1645.0,172.222,Summer,31.00125,Moong(Green Gram),418.0,2.5,7.3
983.0,338.5,166.577,Kharif,25.996,Moong(Green Gram),332.0,3.0,5.2
10524.0,3218.0,11.67025,Rabi,20.278,Rapeseed &Mustard,348.0,4.1,5.3
15792.0,12800.0,16.538,Rabi,20.5105,Rapeseed &Mustard,201.0,4.5,6.4
95318.0,313024.0,197.33633333333333,Kharif,26.45966666666667,Rice,228.0,1.3,5.6
36.0,18.0,173.145,Kharif,27.152,Moong(Green Gram),483.0,3.7,6.9
442.0,353.0,74.30657438405005,Whole Year,28.36049575823805,Dry chillies,422.0,3.3,5.2
3623.0,75635.0,13.299,Rabi,20.19125,Potato,214.0,5.6,5.0
29900.0,25900.0,140.28799999999998,Kharif,21.56,Arhar/Tur,413.0,1.9,5.2
9500.0,7100.0,18.8255,Rabi,24.40325,Gram,356.0,2.8,5.6
52050.0,167381.0,220.152,Kharif,23.38433333333333,Rice,343.0,5.1,7.0
205.0,110.0,104.66025,Whole Year,26.02483333333334,Dry chillies,459.0,1.5,7.2
99.0,77012.30591908224,82.09766666666667,Kharif,27.31666666666667,Sesamum,358.0,2.8,5.1
3224.0,2389.0,28.33975,Rabi,21.23725,Rapeseed &Mustard,274.0,4.9,7.3
689.0,803.0,207.541,Summer,27.30625,Groundnut,417.0,5.2,5.1
2570.0,17309.0,222.27469771740243,Whole Year,25.21694557372043,Potato,454.0,2.0,5.9
68045.0,85570.0,10.008,Winter,19.14425,Rice,369.0,4.4,7.5
2.0,1.0,15.5345,Rabi,21.031,Moong(Green Gram),266.0,3.6,5.2
445.0,3360.0,82.52680048785146,Whole Year,27.920723587936173,Onion,261.0,5.0,6.8
1900.0,300.0,125.9766666666666,Kharif,29.04566666666667,Sesamum,370.0,5.5,5.9
320.0,4124.0,5.291,Rabi,20.9945,Onion,291.0,1.9,7.3
110.0,1850.0,196.933,Kharif,22.09633333333333,Potato,488.0,4.2,5.2
20.0,197.0,132.95975,Summer,31.378,Onion,402.0,1.4,7.0
488.0,7502.0,173.1055,Summer,30.726,Onion,221.0,4.1,5.7
3.0,2.0,81.19257260121644,Whole Year,30.70886229262739,Gram,204.0,5.5,5.4
10351.0,14567.0,17.7785,Rabi,20.04475,Rapeseed &Mustard,255.0,4.8,5.4
800.0,20900.0,2.8645,Rabi,23.316,Onion,442.0,4.6,5.7
831.0,1070.0,15.87475,Rabi,21.21075,Rapeseed &Mustard,336.0,3.1,6.7
1553.0,1217.0,194.69566666666668,Kharif,24.795333333333332,Dry chillies,467.0,5.0,5.1
2615.0,1901.0,43.4875,Rabi,23.95225,Wheat,298.0,2.0,6.6
661.0,930.0,117.6033333333333,Kharif,27.769,Maize,431.0,3.0,5.7
350.0,250.0,233.3796666666666,Kharif,20.110333333333326,Arhar/Tur,403.0,5.2,7.1
130.0,11440.0,63.41259529282035,Whole Year,30.66524157280014,Sugarcane,458.0,1.7,5.4
112.0,180.0,49.8415,Rabi,24.2205,Dry chillies,459.0,1.3,6.3
2064.0,14000.0,45.003896075465256,Whole Year,27.30913700684516,Sugarcane,326.0,3.1,5.8
23600.0,34100.0,10.09225,Rabi,24.86725,Wheat,459.0,5.6,6.2
6500.0,8907.0,98.08124999999998,Autumn,23.586,Rice,230.0,4.3,5.2
24.0,345.0,12.0435,Rabi,20.285,Onion,380.0,4.0,6.1
136300.0,188700.0,245.502,Kharif,26.691,Rice,333.0,4.7,5.7
768.0,399.0,385.2526666666667,Kharif,28.284,Sesamum,497.0,5.7,6.2
78.0,0.0,9.30825,Rabi,19.2775,Gram,278.0,2.9,6.5
50.0,298.0,170.48166666666668,Kharif,24.56166666666667,Onion,318.0,4.9,5.3
639.0,10738.0,184.6413333333333,Kharif,28.243,Onion,456.0,2.0,7.0
52550.0,72117.0,33.676,Winter,18.44675,Rice,457.0,5.3,6.8
10000.0,630000.0,59.58791666666667,Whole Year,25.10991666666667,Sugarcane,240.0,5.3,5.1
33.0,87.0,395.28825,Summer,24.917,Dry chillies,306.0,1.4,7.0
12000.0,4000.0,69.63874999999999,Autumn,24.979,Rice,225.0,1.2,5.3
7680.0,4850.0,268.0506666666667,Kharif,26.26466666666667,Arhar/Tur,226.0,5.6,6.9
18526.0,32501.0,213.58866666666668,Kharif,26.83766666666667,Jowar,338.0,1.3,5.5
20200.0,30000.0,112.108,Kharif,28.21933333333333,Rice,273.0,3.8,7.4
5206.0,2280.0,114.5443333333333,Kharif,27.222,Urad,239.0,5.5,7.2
1100.0,1100.0,57.30433333333334,Kharif,29.31266666666667,Groundnut,463.0,1.2,5.7
643.0,159.0,147.942,Kharif,28.37366666666667,Moong(Green Gram),345.0,3.0,6.2
77880.0,150376.0,31.32800000000001,Rabi,20.898000000000003,Wheat,241.0,3.2,7.2
13709.0,11854.0,108.508,Autumn,22.8315,Rice,377.0,1.7,6.8
1607.0,30029.0,20.42025,Rabi,22.2465,Potato,257.0,2.5,6.4
11267.0,16742.0,131.547,Kharif,26.31633333333333,Rice,322.0,1.6,7.5
23.0,24.0,86.74766666666666,Kharif,27.18666666666667,Maize,418.0,5.2,7.1
85.0,1469.0,97.993,Summer,27.8315,Onion,326.0,2.8,6.0
14.0,17.0,31.06175,Rabi,20.62275,Gram,498.0,3.3,5.9
3.0,1.1,45.07625,Autumn,24.31725,Groundnut,273.0,1.2,6.4
52.0,78.0,17.9285,Rabi,15.162,Gram,308.0,1.6,5.3
3000.0,3000.0,18.29375,Rabi,16.6405,Rapeseed &Mustard,266.0,3.5,5.3
709.0,1000.0,14.68825,Rabi,19.16075,Rapeseed &Mustard,367.0,3.8,6.3
63187.0,37397.0,30.9325,Rabi,24.2415,Gram,431.0,2.1,7.4
1144.0,59.0,150.1123333333333,Kharif,28.29566666666667,Sesamum,485.0,4.1,5.3
362.0,131.0,166.52666666666667,Kharif,27.94133333333333,Urad,360.0,3.7,6.5
2085.0,970.0,177.5173333333333,Kharif,27.32233333333333,Arhar/Tur,328.0,1.7,7.5
28622.0,28703.0,7.87125,Rabi,20.57875,Gram,290.0,4.0,5.9
218.0,167.0,7.488249999999999,Rabi,22.49675,Rapeseed &Mustard,297.0,2.2,6.7
2100.0,1300.0,331.9773333333333,Kharif,24.87266666666666,Arhar/Tur,449.0,3.5,6.3
251.0,19014.0,66.98981063768194,Whole Year,29.41011904573712,Sugarcane,483.0,5.0,5.4
21000.0,1560000.0,52.0600630606333,Whole Year,26.59061882792962,Sugarcane,475.0,3.9,6.0
2.0,1.0,224.246,Kharif,27.75533333333334,Moong(Green Gram),220.0,1.5,7.0
3300.0,400.0,149.91733333333332,Kharif,27.19633333333333,Sesamum,407.0,5.0,5.6
156.0,123.0,79.05199999999998,Summer,30.01825,Urad,388.0,5.7,6.9
5374.0,10130.0,133.556,Kharif,28.54,Maize,393.0,5.4,5.7
4872.0,7268.0,3.5365,Rabi,19.9265,Rapeseed &Mustard,305.0,4.3,6.7
1741.0,2000.0,5.4455,Rabi,17.837,Rapeseed &Mustard,319.0,2.1,6.1
9248.0,4699.0,2.5695,Rabi,21.753,Gram,313.0,3.6,6.3
2461.0,2995.0,27.0835,Rabi,18.7325,Rapeseed &Mustard,279.0,4.0,6.4
1503.0,36910.0,91.92962069399924,Whole Year,29.20528669838543,Onion,394.0,3.6,5.9
932.0,336.0,105.8386666666667,Kharif,27.30266666666667,Urad,450.0,3.0,6.5
3583.0,25921.0,110.9967610435957,Whole Year,30.34915142746914,Onion,265.0,4.6,6.4
500.0,17200.0,102.0021231766201,Whole Year,22.93642469989234,Onion,304.0,5.3,6.7
150051.0,366113.0,136.5543333333333,Kharif,28.23966666666667,Rice,261.0,4.0,6.8
102.0,86.0,201.11,Kharif,27.85333333333334,Groundnut,395.0,2.3,5.6
2.0,1.0,146.7773333333334,Kharif,27.15433333333333,Jowar,243.0,5.3,5.2
205.0,408.0,287.652,Summer,25.0255,Maize,427.0,2.1,7.4
200.0,1840.0,80.77911921296295,Whole Year,28.059171875,Onion,472.0,5.7,5.2
12622.0,5408.0,131.594,Rabi,23.6655,Jowar,433.0,2.9,6.4
225.0,455.0,319.89775,Summer,29.3245,Maize,412.0,4.6,5.3
15708.0,33339.0,137.6576666666667,Kharif,28.51766666666667,Rice,232.0,2.7,6.7
5076.0,5578.0,178.2733333333333,Kharif,28.42933333333334,Arhar/Tur,454.0,3.4,5.7
6064.0,7830.0,8.46325,Rabi,21.49025,Rapeseed &Mustard,472.0,4.7,6.7
119648.0,273359.0,7.35425,Winter,22.0865,Rice,265.0,2.6,6.9
4770.0,41162.0,116.19425,Rabi,25.8375,Groundnut,494.0,3.1,6.5
2432.0,2814.0,16.14475,Rabi,20.874,Rapeseed &Mustard,340.0,1.5,6.4
100.0,130.0,183.0603333333333,Kharif,23.522,Groundnut,265.0,4.5,7.0
8200.0,9840.0,296.98533333333336,Kharif,25.974,Rice,224.0,1.2,6.1
26.0,77012.30591908224,49.89769692663771,Whole Year,25.88030649163795,Dry chillies,237.0,2.1,6.8
200.0,100.0,8.60925,Rabi,24.02775,Jowar,283.0,3.5,6.6
300.0,300.0,5.8345,Rabi,24.71,Jowar,422.0,1.9,7.3
64860.0,3620.0,71.81596665454819,Whole Year,31.6818842679709,Urad,378.0,1.3,6.7
9000.0,7500.0,93.756,Kharif,26.002,Groundnut,328.0,2.4,5.9
693.0,699.0,188.322,Kharif,24.12166666666667,Dry chillies,425.0,3.8,7.3
3445.0,1248.0,87.82733333333334,Kharif,27.824333333333332,Sesamum,449.0,1.3,7.3
403.0,152.3,9.3925,Winter,23.274,Rapeseed &Mustard,237.0,3.1,6.2
192.0,267.0,116.361,Kharif,29.17133333333333,Groundnut,353.0,5.6,5.1
109.0,19.0,186.4976666666666,Kharif,28.06266666666667,Sesamum,448.0,3.4,7.5
3990.0,41854.0,314.2995505363652,Whole Year,24.583106081156448,Potato,226.0,3.8,5.7
1341.0,812.0,27.30975,Rabi,20.28275,Rapeseed &Mustard,483.0,1.4,7.4
907.0,1210.0,282.58,Kharif,20.154,Rice,379.0,1.9,6.8
2846.0,8538.0,68.49039294696101,Whole Year,28.880094835210517,Dry chillies,416.0,2.2,6.8
397.0,249.0,31.4495,Rabi,19.99825,Moong(Green Gram),234.0,5.1,5.5
2332.0,2583.0,168.66400000000004,Kharif,26.84133333333333,Arhar/Tur,484.0,4.2,5.1
